ID,PrimaryKey,Plant_sp_count,BareSoilCover,TotalFoliarCover,FH_TotalLitterCover,latitude,longitude,CRS
2870,21060412213390682021-09-01,37,9,75,14,44.326074,-105.552686,4326
2871,23053009551595822023-09-01,37,3,83,11,44.928636,-105.79317,4326
2872,23053010012382382023-09-01,37,4,91,3,44.735056,-105.771454,4326
2873,COF02000_2019_GR-4892019-09-01,37,2.66666667,57.33333333,17.33333333,38.90313489,-105.7739362,4326
2874,COF07000_2019_MtnSage-21452019-09-01,37,21.33333333,38.66666667,20,38.36986736,-107.0904413,4326
2875,COF07000_2019_Other-21842019-09-01,37,0,56.66666667,5.33333333,37.99356851,-107.4114558,4326
2876,CON00000_2019_PHMA-112019-09-01,37,7.33333333,81.33333333,11.33333333,40.53634929,-106.360897,4326
2877,CON01000_2019_WyoSage-7442019-09-01,37,12.66666667,78,8.66666667,40.9614293,-107.8249743,4326
2878,CON05000_2019_WyoSage-7412019-09-01,37,32,42.66666667,18.66666667,39.76041853,-108.8031398,4326
2879,CON05000_2020_WyoSage-7782019-09-01,37,22,68.66666667,8,40.28774704,-108.4514481,4326
2880,CO_CO-NWD-2020_CW-1030_V12020-09-01,37,4,69.33333333,26.66666667,39.31271679,-107.8719971,4326
2881,CO_CO-NWD-2020_QA-520_V12020-09-01,37,2.66666667,49.33333333,46.66666667,39.69758321,-106.6822514,4326
2882,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-11_V32021-09-01,37,18,47.33333333,32.66666667,38.47249925,-108.6712919,4326
2883,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-SS-06_V32021-09-01,37,34.66666667,38,22.66666667,38.47883799,-108.6807883,4326
2884,CO_CO_Grand_Junction_Field_Office_allotment_monitoring_2021_WildCountry-006_V12021-09-01,37,38,33.33333333,21.33333333,39.15907315,-108.2870973,4326
2885,CO_CO_Gunnison_Field_Office_LUP_2020_Alpine-257_V12021-09-01,37,2,94,4,37.86686949,-107.6231478,4326
2886,CO_CO_Gunnison_Field_Office_LUP_2020_Oak-2079_V22021-09-01,37,8,76,11.33333333,38.39290148,-107.1169585,4326
2887,CO_CO_Gunnison_Field_Office_LUP_2020_WySage-557_V22021-09-01,37,8,35.33333333,18.66666667,38.37894128,-107.0854115,4326
2888,CO_CO_Kremmling_Field_Office_LUP_2021_KFO2021-045_V12021-09-01,37,18,53.33333333,28,40.76219159,-106.1455137,4326
2889,CO_CO_Little_Snake_Field_Office_LUP_2021_LSFO2021-NR-023_V12021-09-01,37,10.66666667,46.66666667,39.33333333,40.41531236,-107.8115411,4326
2890,CO_CO_Sieber-ES&R_2021_SieberSeeded-55_V12021-09-01,37,56,28,16,39.04898722,-108.9448279,4326
2891,CO_CO_White_River_Field_Office_LUP_2021_WRFO2021-020_V22021-09-01,37,30.66666667,39.33333333,20.66666667,40.17677435,-108.6892688,4326
2892,CO_CRVFO_LHA_2023_NE-8730-03_V12023-09-01,37,45.33333333,52,2.66666667,39.73641035,-106.6868369,4326
2893,CO_CRVFO_LUP_2021_UFP_084_V12022-09-01,37,3.33333333,83.33333333,8.66666667,39.83032382,-106.6337135,4326
2894,CO_GFO_LUP_2020_MtnSage_1336_V22022-09-01,37,17.33333333,47.33333333,13.33333333,38.36344519,-106.7142267,4326
2895,CO_GFO_LUP_2020_MtnSage_2141_V22022-09-01,37,5.33333333,64.66666667,30,38.32415438,-107.1925569,4326
2896,CO_GFO_LUP_2020_Oak-1164_V22023-09-01,37,2.66666667,56.66666667,14,38.3887645,-106.7039448,4326
2897,CO_GJFO_GUSG_2019_FID202_V22022-09-01,37,22,46.66666667,27.33333333,38.98483154,-109.0254095,4326
2898,CO_Gunnison-Field-Office-2020_0151_V22020-09-01,37,4.66666667,64,19.33333333,38.35550573,-107.219656,4326
2899,CO_Gunnison-Field-Office-2020_Oak-135_V22020-09-01,37,6,43.33333333,10,38.39790242,-107.0068748,4326
2900,CO_KFO_LUP_2021_KFO2021-114_V22023-09-01,37,14.66666667,60,10.66666667,40.5843071,-106.1847357,4326
2901,CO_KFO_LUP_2021_KFO2021_064_V12022-09-01,37,2,84,14,40.85124183,-106.185454,4326
2902,CO_KFO_LUP_2021_KFO2021_075_V22022-09-01,37,4.66666667,83.33333333,11.33333333,39.99461213,-106.4910787,4326
2903,CO_KFO_LUP_2021_KFO2021_094_V22022-09-01,37,21.33333333,68.66666667,5.33333333,40.75365698,-106.3233054,4326
2904,CO_LSFO_LUP_2021_LSFO-NR-058_V12023-09-01,37,10.66666667,44.66666667,14,40.78289749,-108.5104929,4326
2905,CO_LSFO_LUP_2021_LSFO2021-090_V22023-09-01,37,12,31.33333333,10,40.79278388,-108.5865103,4326
2906,CO_LSFO_LUP_2021_LSFO2021-102_V22023-09-01,37,14.66666667,56.66666667,17.33333333,40.6775399,-108.5728736,4326
2907,CO_LSFO_LUP_2021_LSFO2021_050_V12022-09-01,37,11.33333333,63.33333333,24.66666667,40.51495824,-108.2069942,4326
2908,CO_SWDO_ESR_2022_BullDraw_UN-02_V42023-09-01,37,4.66666667,74.66666667,10.66666667,38.53665355,-108.7164957,4326
2909,CO_SWDO_ESR_2022_M2_21_control_V22022-09-01,37,30.66666667,42,15.33333333,39.48050376,-108.3671808,4326
2910,CO_SWDO_Fuels_2022_Red_Creek-09_V12023-09-01,37,17.33333333,22.66666667,24,38.51811347,-107.2290966,4326
2911,CO_SWDO_Fuels_2022_Transfer_Road-2_V22023-09-01,37,8,56,32.66666667,38.47573235,-108.158952,4326
2912,CO_TRFO_LUP_2023_TRFO2023-025_V22023-09-01,37,24.66666667,43.33333333,23.33333333,37.38891866,-108.9593322,4326
2913,CO_TRFO_LUP_2023_TRFO2023-036_V12023-09-01,37,12,32.66666667,20.66666667,38.1951091,-108.8700721,4326
2914,CO_TRFO_LUP_2023_TRFO2023-060_V12023-09-01,37,14.66666667,44.66666667,7.33333333,37.93998154,-108.7419496,4326
2915,CO_UFO-2020_OT-113_V12020-09-01,37,13.33333333,22,19.33333333,38.23129172,-108.9997909,4326
2916,CO_UFO-2020_SS-270_V12020-09-01,37,14,67.33333333,18,38.85117175,-107.5292508,4326
2917,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-SS-06_V22020-09-01,37,35.33333333,49.33333333,10.66666667,38.47882987,-108.6807988,4326
2918,CO_UFO-Bull-Draw-ESR-2020_SS-272_V22020-09-01,37,23.48993289,38.9261745,28.18791946,38.35883399,-108.6466193,4326
2919,CO_UFO_GUSG_2022_GouldRes_Oversample_005_V12022-09-01,37,20.66666667,35.33333333,39.33333333,38.57194312,-107.5813097,4326
2920,CO_UFO_GUSG_2022_GreenMtnJensenWare_197_V12022-09-01,37,7.33333333,72.66666667,18,38.60940379,-107.7255742,4326
2921,CO_UFO_GUSG_2022_GreenMtnMiddle_086_V12022-09-01,37,18,38.66666667,31.33333333,38.64719114,-107.7315639,4326
2922,CO_UFO_LUP_2018_MMS_098_V12022-09-01,37,26.66666667,48.66666667,13.33333333,38.3934869,-107.7287666,4326
2923,CO_UFO_LUP_2018_MMS_100_V12022-09-01,37,18.66666667,38.66666667,32.66666667,38.09884849,-108.3399216,4326
2924,CO_WRFO_LUP_2021_WRFO2021-123_V32023-09-01,37,3.33333333,79.33333333,16.66666667,39.64002326,-108.3268714,4326
2925,CO_WRFO_LUP_2021_WRFO2021-150_V32023-09-01,37,12,66,10.66666667,40.0745035,-108.9053584,4326
2926,MTB05000_2019_SC-39-S2019-09-01,37,8,91.33333333,0,44.84358356,-112.6125676,4326
2927,MTB05000_2019_SC-42-S2019-09-01,37,10.66666667,78,0,44.84170213,-112.6724065,4326
2928,MTB07000_OverSample2018_BHW-08-OS2018-09-01,37,2,86.66666667,11.33333333,45.83696734,-112.9620981,4326
2929,MTC00000_2019_Shrub-2302019-09-01,37,18.66666667,60.66666667,16.66666667,46.06154365,-104.020656,4326
2930,MTC01000_2019_SgStp-1562019-09-01,37,24.66666667,53.33333333,0.66666667,45.07984556,-108.4758657,4326
2931,MTC01000_2019_TGT-BBGC-SgShr-0112019-09-01,37,16,83.33333333,0,45.31833218,-108.935626,4326
2932,MTC02000_2019_Shallow-1912018-09-01,37,6,59.33333333,21.33333333,45.03144398,-105.7989857,4326
2933,MTC02000_2019_Shallow-1962019-09-01,37,14.09395973,85.23489933,0,46.654789,-104.5507997,4326
2934,MTC02000_2019_SiltyLoamy-2712019-09-01,37,18.66666667,80.66666667,0,47.52468042,-107.0870082,4326
2935,MTC02000_2020_SiltyLoamy-2792019-09-01,37,36,62,0,47.28687966,-107.7531312,4326
2936,MTL00000_2018_GR-0892018-09-01,37,0,93.2885906,6.7114094,48.73932055,-106.6266647,4326
2937,MTL01000_2018_GR-0822019-09-01,37,8,80,0,48.86695229,-108.0015865,4326
2938,MTL01000_2018_MS-5222019-09-01,37,12,83.33333333,0,47.7318287,-108.2065138,4326
2939,MTL01000_2019_GR-1412019-09-01,37,18,72,0,48.39890661,-106.7994513,4326
2940,MTL0600_2019_WSMB-1642019-09-01,37,44.66666667,42,11.33333333,47.82770598,-109.1888298,4326
2941,MT_BIFO-Random-2020_Grss-051_V12020-09-01,37,35.33333333,8.66666667,10.66666667,45.01325638,-108.3065009,4326
2942,MT_BIFO-Random-2020_SgShr-107_V12020-09-01,37,81.33333333,12.66666667,4,45.02334825,-108.3902161,4326
2943,MT_BIFO-Random-2021_SgShr-119_V12021-09-01,37,39.33,30.67,17.34,45.02486396,-108.411147,4326
2944,MT_BIFO-Random-Restricted-2021_TGT-CFYE-Grss-07_V12021-09-01,37,16,69.34,14,45.42386225,-108.7970764,4326
2945,MT_BIFO_FUELS_TRGT_2022_TGT_FUELS_CarbonConifer_03_V22022-09-01,37,59.33333333,25.33333333,2.66666667,45.05263362,-109.1933449,4326
2946,MT_BIFO_INT_TRGT_2022_INT_CFYE_Grss_08_V12022-09-01,37,0,81.33333333,18.66666667,45.77428016,-108.4710645,4326
2947,MT_BIFO_LUP_2023_UYPP-fLo-14_V12023-09-01,37,16,61.33333333,22.66666667,46.17457999,-108.181932,4326
2948,MT_DFO-Random-2021_BT-014_V12021-09-01,37,4,55.35,18.67,44.87448751,-112.1553752,4326
2949,MT_DFO-Watershed-2020_GH-27-S_V12020-09-01,37,18,45.33333333,28.66666667,45.10940879,-112.9381237,4326
2950,MT_DFO-Watershed-2020_STR-10-S_V12020-09-01,37,0.66666667,66,22.66666667,45.36470278,-111.9237803,4326
2951,MT_DFO_LUP_2022_BSC_NR_009_V12022-09-01,37,10.66666667,64,18.66666667,44.71099109,-112.8494561,4326
2952,MT_DFO_WTRSHD_2023_MD-007_V22023-09-01,37,2,92,4.66666667,45.56251572,-111.6619977,4326
2953,MT_DFO_WTRSHD_2023_SC-029_V22023-09-01,37,7.33333333,62.66666667,6,44.76174262,-112.6361786,4326
2954,MT_DFO_WTRSHD_2023_SC-045_V12023-09-01,37,1.33333333,81.33333333,5.33333333,44.85476063,-112.4443625,4326
2955,MT_MCFO-LUP-2017_Clay-based-064_V12020-09-01,37,1.33333333,94,3.33333333,46.37241617,-104.0612339,4326
2956,MT_MCFO-LUP-2017_SiltyLoamy-299_V12020-09-01,37,8.66666667,73.33333333,17.33333333,47.09554111,-106.9090585,4326
2957,MT_MCFO-LUP-2017_Unk_ESD-348_V12020-09-01,37,32.66666667,57.33333333,10,47.54679594,-106.5976931,4326
2958,MT_MCFO_AIMLite_2022_MCFO_Lite_005_V12022-09-01,37,2,96,2,46.68262267,-104.868688,4326
2959,MT_MCFO_LUP_2017_SandGravel-166_V12021-09-01,37,1.33,87.33,9.34,47.65388115,-105.8613123,4326
2960,MT_MT-EMD-Fuels-2019_FuelsXMT-26_V12021-09-01,37,0,82.67,7.34,44.36405253,-103.7232709,4326
2961,MT_NCMDO_LUP_2022_ACW_428_V12022-09-01,37,0.66666667,82.66666667,16,47.34606889,-109.0797919,4326
2962,MT_NCMDO_LUP_2022_B_618_V12022-09-01,37,45.33333333,22,29.33333333,47.71859161,-108.6881875,4326
2963,MT_NCMD_LUP_2022_B-621_V12023-09-01,37,10,81.33333333,7.33333333,47.7439255,-108.0973371,4326
2964,MT_NCMD_LUP_2022_RC-209_V12023-09-01,37,22.66666667,55.33333333,16.66666667,48.93375871,-107.1463189,4326
2965,MT_North-Central-Montana-LUP-2017_GR-132_V12020-09-01,37,27.33333333,71.33333333,1.33333333,47.78977063,-107.0004394,4326
2966,MT_North-Central-Montana-LUP-2017_GR-146_V12020-09-01,37,0.66666667,80,19.33333333,48.92355146,-107.9313749,4326
2967,MT_North-Central-Montana-LUP-2017_GR-147_V12020-09-01,37,0.66666667,82.66666667,15.33333333,47.93125115,-107.966278,4326
2968,MT_North-Central-Montana-LUP-2017_GR-154_V12020-09-01,37,0,78.66666667,18.66666667,48.69755748,-108.3892597,4326
2969,MT_North-Central-Montana-LUP-2017_GR-267_V12021-09-01,37,1.33,66.67,28,47.9474529,-107.9077445,4326
2970,MT_North-Central-Montana-LUP-2017_MS-545_V12021-09-01,37,32.67,44.68,20.67,48.20472661,-107.0209082,4326
2971,MT_North-Central-Montana-LUP-2017_MS-567_V12021-09-01,37,14,46,26.67,48.89976796,-107.2407716,4326
2972,MT_North-Central-Montana-LUP-2017_WS-409_V12021-09-01,37,14.67,46.67,31.33,47.94163926,-107.3647258,4326
2973,MT_SDFO-NDFO-Random-LUP-2016_Grass-131_V12020-09-01,37,21.33333333,76.66666667,0,44.79024012,-103.7975607,4326
2974,MT_SDFO_FUELS_FM_2022_FuelsFM_050_V12022-09-01,37,1.33333333,91.33333333,7.33333333,44.43314976,-103.4847171,4326
2975,MT_SDFO_LUP_2022_SDFO2022_018_V12022-09-01,37,15.33333333,78,6.66666667,44.35180187,-102.5374504,4326
2976,MT_SDFO_LUP_2022_SDFO2022_026_V12022-09-01,37,0,94.66666667,5.33333333,44.42725994,-103.4677977,4326
2977,MT_SDFO_LUP_2022_SDFO2022_039_V12022-09-01,37,37.33333333,44.66666667,14,44.87534821,-104.0116189,4326
2978,WY_CAFO_LUP_2022_CAFO2022-036_V22023-09-01,37,2,77.33333333,6,43.33401893,-106.8268267,4326
2979,WY_CAFO_LUP_2022_CAFO2022-038_V22023-09-01,37,0,78,6.66666667,42.52389501,-106.6789221,4326
2980,WY_CAFO_LUP_2022_CAFO2022_008_V12022-09-01,37,9.33333333,61.33333333,15.33333333,43.25284628,-106.9019884,4326
2981,WY_CAFO_TARGETED_2023_CAFO2023-T-13_V12023-09-01,37,0,94,6,41.66401043,-104.471796,4326
2982,WY_COFO_LUP_2022_COFO2022-023_V22023-09-01,37,8,64,4.66666667,44.504139,-108.8495414,4326
2983,WY_COFO_LUP_2022_COFO2022_NR_004_V12022-09-01,37,24,49.33333333,23.33333333,44.6751394,-108.4356264,4326
2984,WY_KFO_LUP_2022_KFO2022-030_V22023-09-01,37,23.33333333,50.66666667,14,41.49785282,-110.9748583,4326
2985,WY_KFO_LUP_2022_KFO2022_T_005_V12022-09-01,37,6.66666667,54.66666667,27.33333333,42.02674998,-110.8373702,4326
2986,WY_KFO_LUP_2022_KFO2022_T_014_V12022-09-01,37,4.66666667,75.33333333,17.33333333,42.18802059,-110.9451006,4326
2987,WY_LFO_LUP_2022_LFO2022-069_V12023-09-01,37,8.66666667,85.33333333,6,42.74937066,-107.6626119,4326
2988,WY_LFO_LUP_2022_LFO2022-070_V12023-09-01,37,24,65.33333333,8,43.22664696,-107.8676834,4326
2989,WY_LFO_LUP_2022_LFO2022_006_V12022-09-01,37,19.33333333,63.33333333,16.66666667,42.84151751,-107.7460429,4326
2990,WY_LFO_LUP_2022_LFO2022_007_V22022-09-01,37,13.33333333,61.33333333,14.66666667,42.42038837,-108.1860402,4326
2991,WY_LFO_LUP_2022_LFO2022_016_V22022-09-01,37,2.66666667,78,14.66666667,42.65166505,-108.6993173,4326
2992,WY_PFO_LUP_2022_PFO2022-021_V22023-09-01,37,18.66666667,53.33333333,22.66666667,42.4920452,-110.2077437,4326
2993,WY_PFO_LUP_2022_PFO2022_007_V12022-09-01,37,14,42.66666667,17.33333333,42.17761012,-110.3744692,4326
2994,WY_PFO_LUP_2022_PFO2022_011_V22022-09-01,37,14,68,16,42.63480674,-110.3307989,4326
2995,WY_RFO_LUP_2021_RFO2021-096_V22023-09-01,37,19.33333333,48,20.66666667,42.2496605,-107.7396392,4326
2996,WY_RFO_LUP_2021_RFO2021_058_V22022-09-01,37,0,99.33333333,0.66666667,42.27681219,-107.2124721,4326
2997,WY_RSFO_CM_RMP_2022_CM2022_035_V12022-09-01,37,14.66666667,61.33333333,9.33333333,41.03393966,-110.1129734,4326
2998,WY_RSFO_RDI_2021_RDI2021_028_V12022-09-01,37,14,64.66666667,20.66666667,42.00835104,-109.1587363,4326
2999,WY_RSFO_RDI_2021_RDI2021_047_V12022-09-01,37,6.66666667,73.33333333,12,42.01908292,-109.0326643,4326
3000,WY_WFO_LUP_2022_WFO2022_008_V12022-09-01,37,17.33333333,52,28,44.52685395,-107.6399753,4326
3001,WY_WFO_LUP_2022_WFO2022_027_V12022-09-01,37,60,29.33333333,10.66666667,44.12280824,-108.185232,4326
3002,WY_WFO_LUP_2022_WFO2022_NR_012_V12022-09-01,37,20.66666667,63.33333333,16,43.68765137,-107.9449525,4326
3003,11092313322185512011-09-01,36,1,98,1,39.68038381,-108.5588937,4326
3004,14072309062546862014-09-01,36,11.33333333,68.66666667,12.66666667,40.39960174,-108.851584,4326
3005,15060409332389322015-09-01,36,6,65.33333333,22,38.37606,-107.08298,4326
3006,15071910112081572015-09-01,36,10,75.33333333,7.33333333,42.54890833,-108.4933718,4326
3007,15072709404432942015-09-01,36,24,61.33333333,11.33333333,42.90556025,-107.6240215,4326
3008,15080514180291932015-09-01,36,4,93.33333333,2,38.40505,-106.96928,4326
3009,15080608131925712015-09-01,36,26,56,18,42.89856657,-108.387507,4326
3010,15081016130937452015-09-01,36,9.33333333,72,16,42.75114493,-108.5790824,4326
3011,16061409550347182019-09-01,36,46.66666667,42.66666667,7.33333333,42.56516,-109.76092,4326
3012,160628115113932016-09-01,36,3.33333333,71.33333333,20,38.40872715,-106.0883916,4326
3013,16071111022842792016-09-01,36,30.66666667,33.33333333,14,39.690695,-109.0152664,4326
3014,16071115573214902016-09-01,36,32.66666667,52.66666667,10,38.46189247,-106.6943872,4326
3015,1607120905121502016-09-01,36,28.66666667,49.33333333,17.33333333,40.246724,-108.579609,4326
3016,16071212124273112016-09-01,36,9.33333333,40.66666667,18,39.75961,-106.992691,4326
3017,16071910013576552016-09-01,36,14.66666667,66,12.66666667,41.37082,-107.53164,4326
3018,16072509433443642016-09-01,36,26,39.33333333,10.66666667,40.28527993,-108.5186622,4326
3019,16080810361963242016-09-01,36,18.66666667,64,16.66666667,40.53278242,-108.1700052,4326
3020,16081613213994052016-09-01,36,5.33333333,67.33333333,14.66666667,38.38479774,-106.749156,4326
3021,1608161506347022016-09-01,36,49.33333333,34.66666667,8,40.93384532,-108.3115452,4326
3022,16081809152616022017-09-01,36,12,70.66666667,8,43.5047,-106.9699,4326
3023,1608221707432602016-09-01,36,17.33333333,54.66666667,20,42.3744732,-107.5315849,4326
3024,16082314412120742016-09-01,36,6,74,16,38.37776215,-106.0144432,4326
3025,16082413524599532016-09-01,36,5.33333333,64.66666667,5.33333333,38.15548221,-106.4131415,4326
3026,16082615281786402017-09-01,36,12.66666667,60,13.33333333,43.4718,-106.954,4326
3027,16090710394235502016-09-01,36,12,42.66666667,16.66666667,40.054884,-108.61573,4326
3028,16092013525494892016-09-01,36,16,46,25.33333333,39.21647899,-108.2785936,4326
3029,16092215471681222016-09-01,36,7.33333333,77.33333333,14.66666667,47.735,-108.36225,4326
3030,16092610040049232016-09-01,36,0,74,10.66666667,37.95595056,-106.2943049,4326
3031,17052313580060492017-09-01,36,4.66666667,61.33333333,24,44.2014715,-109.1946747,4326
3032,17053011210970202018-09-01,36,11.33333333,58.66666667,12.66666667,43.73905,-107.04069,4326
3033,17060710490036402017-09-01,36,7.33333333,82,10.66666667,40.804569,-107.742252,4326
3034,1706071147008722017-09-01,36,0.66666667,80.66666667,18.66666667,40.25345663,-108.210309,4326
3035,1706191404443382017-09-01,36,7.33333333,46.66666667,18,38.500211,-105.967946,4326
3036,1706201449386592017-09-01,36,12.66666667,64.66666667,13.33333333,41.11485,-110.03484,4326
3037,17062017581132182017-09-01,36,6.66666667,88,4.66666667,42.62499,-108.074697,4326
3038,17062609520445772017-09-01,36,4,58.66666667,5.33333333,38.08456,-107.01878,4326
3039,17062614393293442017-09-01,36,5.33333333,82.66666667,5.33333333,38.46265,-106.54913,4326
3040,17062811272911542017-09-01,36,9.33333333,82.66666667,4.66666667,41.803037,-110.664323,4326
3041,17062909455281372017-09-01,36,10.66666667,71.33333333,14.66666667,38.42244,-107.08038,4326
3042,17063009090778902017-09-01,36,8.66666667,86,5.33333333,45.128576,-103.979159,4326
3043,17070612032918402017-09-01,36,17.33333333,72,10.66666667,40.67405253,-108.5480741,4326
3044,1707061330541702017-09-01,36,14.66666667,71.33333333,4,46.649446,-105.48792,4326
3045,17071812035458032017-09-01,36,5.33333333,73.33333333,18,38.36609882,-105.9995082,4326
3046,17071816185461612017-09-01,36,0.66666667,94.66666667,4.66666667,46.97302,-111.96323,4326
3047,17072610025437392017-09-01,36,21.33333333,71.33333333,7.33333333,42.836393,-108.08533,4326
3048,17073111490093342017-09-01,36,42.66666667,34.66666667,9.33333333,42.37023,-106.37243,4326
3049,1707311440272082017-09-01,36,19.33333333,52.66666667,18,42.316221,-110.843726,4326
3050,17080209010128392017-09-01,36,5.33333333,84.66666667,7.33333333,48.01276,-109.11542,4326
3051,17080909140140992017-09-01,36,16.66666667,76,6.66666667,41.295132,-110.946061,4326
3052,17081414305742202017-09-01,36,14.66666667,78.66666667,6.66666667,47.326089,-104.313588,4326
3053,17081415211631822017-09-01,36,22,57.33333333,12.66666667,40.670939,-106.366576,4326
3054,17082407531667372017-09-01,36,0.66666667,55.33333333,22.66666667,38.176685,-105.965235,4326
3055,17083008295416012017-09-01,36,8,72.66666667,6,38.55544,-106.72858,4326
3056,17090613011231132017-09-01,36,13.33333333,71.33333333,5.33333333,39.629769,-107.131977,4326
3057,17091612045412382017-09-01,36,4,78,6.66666667,40.180362,-108.743739,4326
3058,1710040741371022017-09-01,36,28.66666667,54,17.33333333,45.16045,-105.7297,4326
3059,17100413443418192017-09-01,36,2.66666667,84,8,45.27716,-112.21553,4326
3060,17111116540333482017-09-01,36,18,78.66666667,2.66666667,41.6272697,-106.0171938,4326
3061,18053013194711932018-09-01,36,10.66666667,48.66666667,15.33333333,39.858481,-106.728936,4326
3062,18053108102665952018-09-01,36,2.66666667,74,11.33333333,38.40324,-107.22105,4326
3063,1806180848524592018-09-01,36,0.66666667,87.33333333,12,38.32822,-107.35208,4326
3064,18062010465668782018-09-01,36,4,46,16,40.310121,-108.760377,4326
3065,18062012472124092018-09-01,36,8,86,2.66666667,44.969,-104.56126,4326
3066,18062611262432952018-09-01,36,4,86.66666667,8,42.71136,-110.32803,4326
3067,18070609283730782019-09-01,36,10.66666667,78,6.66666667,43.62904,-106.60061,4326
3068,18071609411985642018-09-01,36,6,77.33333333,14,41.31414,-110.76888,4326
3069,18071708445372672018-09-01,36,2.66666667,95.33333333,2,43.89935,-104.3217,4326
3070,18071709521111482018-09-01,36,1.33333333,90,8.66666667,41.89246,-110.86913,4326
3071,18071912523651712018-09-01,36,4.66666667,81.33333333,13.33333333,39.83474021,-108.5234162,4326
3072,18081309432040232018-09-01,36,14,52,28,38.40084,-107.02472,4326
3073,18082110270394212018-09-01,36,39.33333333,22,24.66666667,40.918037,-106.44238,4326
3074,18090710252125052018-09-01,36,52.66666667,20.66666667,20,40.18009111,-108.8237627,4326
3075,19050113141393152019-09-01,36,9.33333333,78.66666667,10.66666667,41.10058,-109.066252,4326
3076,19050914545378002019-09-01,36,2,94.66666667,3.33333333,43.35794428,-104.8132743,4326
3077,19050915181295422019-09-01,36,1.33333333,96.66666667,2,43.43283273,-104.7524208,4326
